id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
2621,2096,2186,100094,2593909,2594507,0,1,0,0,0,1,18080-35243-17639,1001
2622,774,3786,98275,2594230,2594827,0,1,0,0,0,1,4243-33516-33612,1000
2623,2243,5331,99731,2594304,2594901,0,1,0,0,0,1,18247-38776-52839,2
2624,5487,1541,100522,2594657,2595453,0,1,0,0,0,1,54093-51630-55257-11196,2000
2625,2882,4740,99592,2594821,2595618,0,1,0,0,0,1,24762-48933-59537-47409,1003
2626,5807,2653,101553,2595182,2595781,0,1,0,0,0,1,57859-9885-23309,2
2627,1585,2177,101627,2595309,2595904,0,1,0,0,0,1,11520-5810-17527,1
2628,2659,1926,99200,2596068,2596668,0,1,0,0,0,1,22358-17218-31159,2
2629,3649,2897,101611,2596300,2597095,0,1,0,0,0,1,32084-2198-6497-24872,1001
2630,408,4885,100616,2596541,2597141,0,1,0,0,0,1,1926-53179-51579,1001
2631,3973,4433,99310,2596643,2597238,0,1,0,0,0,1,36116-26912-42483,1001
2632,3444,3460,100273,2598620,2599415,0,1,0,0,0,1,29741-728-10728-29931,2000
2633,1131,5658,100028,2598704,2599299,0,1,0,0,0,1,7081-52728-56794,1000
2634,2115,5962,100731,2598755,2599549,0,1,0,0,0,1,16598-13191-53238-60161,1219
2635,5537,1612,100556,2601988,2602782,0,1,0,0,0,1,54525-51630-51555-11780,1002
2636,3204,856,100014,2602492,2603090,0,1,0,0,0,1,27892-6589-4776,1201
2637,4983,4167,99844,2603045,2603838,0,1,0,0,0,1,49542-49357-23574-41892,0
2638,3078,769,99406,2603651,2604247,0,1,0,0,0,1,26655-12922-8221,1000
2639,3721,2827,101192,2605153,2605745,0,1,0,0,0,1,32777-11048-24145,1000
2640,5649,3343,101162,2605196,2605996,0,1,0,0,0,1,55993-54539-50831-28944,1000
2641,81,2980,100161,2609390,2610186,0,1,0,0,0,1,183-14970-32109-25824,42
2642,1011,456,100766,2613584,2614382,0,1,0,0,0,1,6069-1119-331-2238,1001
2643,1057,5680,99117,2614808,2615604,0,1,0,0,0,1,6400-27079-40369-56316,1110
2644,5257,1406,98959,2615412,2616214,0,1,0,0,0,1,51727-55156-58495-8894,1002
2645,3932,3246,101063,2615628,2616222,0,1,0,0,0,1,35528-38777-28310,2
2646,2883,4394,98962,2616307,2616705,0,1,0,0,0,1,48464-43233,1000
2647,5139,3478,98624,2616418,2617013,0,1,0,0,0,1,55917-52724-30190,99
2648,5410,4168,100223,2617421,2618217,0,1,0,0,0,1,53542-55590-53211-38690,2219
2649,1790,597,101863,2617775,2618372,0,1,0,0,0,1,24773-24780-2960,0
2650,726,1579,97786,2618290,2618891,0,1,0,0,0,1,3923-50022-11481,1000
2651,1507,3536,99406,2619441,2620245,0,1,0,0,0,1,10846-8009-38797-30781,1002
2652,2588,3014,100513,2623791,2624388,0,1,0,0,0,1,26601-23752-26078,1101
2653,5053,3370,101743,2624755,2625543,0,1,0,0,0,1,56734-52685-23575-29030,1
2654,1954,1699,99070,2625306,2625904,0,1,0,0,0,1,14982-3881-12376,1
2655,4335,3903,100484,2626195,2626795,0,1,0,0,0,1,41823-25548-36082,1101
2656,3222,3363,100958,2626258,2627058,0,1,0,0,0,1,28050-47726-23575-29016,0
2657,4880,975,98912,2626616,2627610,0,1,0,0,0,1,49150-46987-24174-11938-5547,1000
2658,393,3759,99161,2627465,2628062,0,1,0,0,0,1,1820-13439-33130,1001
2659,2817,2429,97722,2628344,2628742,0,1,0,0,0,1,30664-20168,20722
2660,1302,3082,99947,2631873,2632272,0,1,0,0,0,1,10871-30646,1000
2661,1998,1055,100158,2631966,2632363,0,1,0,0,0,1,15394-6453,0
2662,2547,2605,97962,2632259,2632662,0,1,0,0,0,1,21139-29761,1000
2663,3099,4955,99854,2633423,2634219,0,1,0,0,0,1,27007-14970-58441-49486,92
2664,3263,5188,98908,2633623,2634418,0,1,0,0,0,1,28378-46637-55157-51128,1004
2665,1159,515,100349,2634580,2635179,0,1,0,0,0,1,7240-52685-9182,1
2666,1178,2665,99043,2635074,2635670,0,1,0,0,0,1,7380-5953-22491,1
2667,3922,2497,99896,2635882,2636280,0,1,0,0,0,1,43021-46146,2026
2668,2208,3166,100280,2636252,2636650,0,1,0,0,0,1,20894-27560,1000
2669,330,3986,100324,2637465,2637868,0,1,0,0,0,1,1136-36268,1
2670,1719,1298,98670,2637679,2638080,0,1,0,0,0,1,15970-8093,1
2671,2592,1263,98527,2639650,2640250,0,1,0,0,0,1,36991-4239-7825,0
2672,1366,32,101239,2639728,2640522,0,1,0,0,0,1,8664-3910-4569-68,1
2673,2706,806,100727,2642843,2643440,0,1,0,0,0,1,22813-6030-4957,1
2674,2040,4637,100804,2643658,2644056,0,1,0,0,0,1,15897-46230,1000
2675,4568,1537,100465,2645451,2646049,0,1,0,0,0,1,44869-39186-11695,1000
2676,698,1171,100970,2646025,2646424,0,1,0,0,0,1,6794-7294,60
2677,2754,1608,100956,2646712,2647111,0,1,0,0,0,1,24441-43266,100
2678,5233,564,100183,2647230,2648025,0,1,0,0,0,1,51515-40946-29757-2758,91
2679,5770,1352,98858,2652828,2653426,0,1,0,0,0,1,58008-48023-10966,1019
2680,2879,5078,101321,2655279,2655878,0,1,0,0,0,1,40991-55316-54059,20
2681,240,2211,99750,2656094,2656494,0,1,0,0,0,1,773-29304,1000
2682,2303,5216,100322,2657146,2657744,0,1,0,0,0,1,18878-42661-51338,2000
2683,5003,3688,98957,2657490,2658283,0,1,0,0,0,1,49583-52992-53291-32470,1218
2684,4912,2018,99984,2659536,2660133,0,1,0,0,0,1,49387-32108-27606,271
2685,120,3079,98202,2660736,2661333,0,1,0,0,0,1,295-52728-27036,1000
2686,2985,5128,99128,2660748,2660748,0,0,0,0,0,1,-1,
2687,3268,5234,99978,2660847,2661449,0,1,0,0,0,1,28403-52685-51527,1
2688,2059,325,100422,2661425,2662221,0,1,0,0,0,1,16059-7392-22303-3617,1501
2689,486,2980,99297,2661712,2662309,0,1,0,0,0,1,24281-23575-25824,0
2690,4076,5271,101281,2664966,2665562,0,1,0,0,0,1,43811-48386-52009,1000
2691,5752,3599,100161,2667673,2668273,0,1,0,0,0,1,57262-35243-31387,1001
2692,656,5157,101605,2668083,2668679,0,1,0,0,0,1,3341-5949-51937,1
2693,1022,3420,100670,2668322,2668719,0,1,0,0,0,1,7141-47772,1000
2694,470,3625,100006,2670221,2670811,0,1,0,0,0,1,10869-52657-31789,1101
2695,5207,1278,100129,2670739,2671135,0,1,0,0,0,1,51664-8271,1
2696,3260,3041,99622,2670878,2671477,0,1,0,0,0,1,29584-9797-26320,1
2697,4759,3344,99188,2671170,2671966,0,1,0,0,0,1,47594-13191-53011-28946,218
2698,1963,5307,101182,2673835,2674430,0,1,0,0,0,1,32696-42661-52522,2000
2699,1116,5026,99570,2677094,2677892,0,1,0,0,0,1,7000-22571-58441-49628,93
2700,677,4622,99738,2678812,2679408,0,1,0,0,0,1,3513-56760-45712,1092
2701,2028,1713,98435,2680191,2680786,0,1,0,0,0,1,15782-3893-12611,1
2702,4726,4708,99840,2680652,2681051,0,1,0,0,0,1,47633-46894,0
2703,4331,3037,100744,2683848,2684445,0,1,0,0,0,1,41058-6843-26248,1001
2704,4376,5592,101178,2684796,2685591,0,1,0,0,0,1,41648-40193-49790-55022,2040
2705,4344,3515,100362,2686666,2687262,0,1,0,0,0,1,55017-31497-30560,491
2706,3846,2567,99117,2686754,2687349,0,1,0,0,0,1,55467-21240-21467,1001
2707,2307,716,99524,2686914,2687313,0,1,0,0,0,1,32604-58770,69426
2708,3004,2739,99972,2688122,2688521,0,1,0,0,0,1,48389-40287,99
2709,219,4738,99451,2689874,2690475,0,1,0,0,0,1,1101-40369-47404,1110
2710,2430,4989,98445,2690087,2690684,0,1,0,0,0,1,44905-58441-49554,92
2711,5254,367,100473,2690628,2691225,0,1,0,0,0,1,51721-44168-21388,2004
2712,5941,4494,99944,2692140,2692736,0,1,0,0,0,1,59870-52755-47102,1000
2713,1431,1517,101576,2692251,2692849,0,1,0,0,0,1,9151-9558-10918,1
2714,5679,3439,100016,2693335,2693931,0,1,0,0,0,1,56315-58240-53171,2000
2715,5138,2791,102233,2693629,2694229,0,1,0,0,0,1,50794-23380-24223,1
2716,2700,4057,100184,2694338,2694736,0,1,0,0,0,1,25882-46985,0
2717,1399,3174,101303,2696061,2696458,0,1,0,0,0,1,8857-27646,1000
2718,4417,171,101163,2696181,2696778,0,1,0,0,0,1,42385-9670-1503,1001
2719,2099,4328,100002,2696679,2697076,0,1,0,0,0,1,48473-40944,0
2720,5369,2054,99952,2698397,2699192,0,1,0,0,0,1,53382-55601-6372-16141,1219
2721,4403,226,99753,2701421,2702014,0,1,0,0,0,1,45898-21211-747,12
2722,3257,3737,100456,2702792,2703585,0,1,0,0,0,1,28347-32108-927-32929,1092
2723,1790,50,98812,2703045,2703646,0,1,0,0,0,1,24773-33592-13415,1
2724,3488,5600,99898,2705529,2706126,0,1,0,0,0,1,35112-48692-55347,2003
2725,3786,4237,100871,2705992,2706586,0,1,0,0,0,1,34217-52702-39544,1111
2726,2368,4324,100364,2706756,2707152,0,1,0,0,0,1,19446-40903,1
2727,2938,4054,98711,2707007,2707608,0,1,0,0,0,1,45597-45395-38272,1001
2728,4388,4952,102408,2707084,2707682,0,1,0,0,0,1,42342-52993-49480,219
2729,2668,1153,99449,2707552,2708348,0,1,0,0,0,1,22505-25692-25259-7207,897
2730,70,1389,99027,2708654,2709254,0,1,0,0,0,1,2258-11774-8799,1000
2731,1057,1061,100388,2709028,2709619,0,1,0,0,0,1,6400-5949-6440,1
2732,5429,5492,100903,2710137,2710933,0,1,0,0,0,1,53699-46400-59537-54120,2001
2733,5090,1128,100599,2712264,2712862,0,1,0,0,0,1,50306-14332-7399,1076
2734,2020,4839,100468,2712639,2713834,0,1,1,0,0,2,17023-52677-42208-48437,1001
2735,1776,1074,99662,2713279,2713679,0,1,0,0,0,1,13977-6608,1
2736,1473,234,102068,2713665,2714062,0,1,0,0,0,1,10108-41563,1
2737,303,4470,99929,2713875,2714469,0,1,0,0,0,1,1134-2158-44403,2
2738,5171,4062,99136,2714046,2714840,0,1,0,0,0,1,51007-49733-40192-37354,2040
2739,4381,4147,100190,2715188,2715188,0,0,0,0,0,1,-1,
2740,3907,2239,97929,2717502,2718098,0,1,0,0,0,1,42137-52729-18230,1000
2741,676,4508,99599,2717543,2718341,0,1,0,0,0,1,3495-52755-48359-43921,2000
2742,3622,3167,100740,2721653,2722048,0,1,0,0,0,1,54123-27820,1000
2743,5032,4008,99770,2721763,2722559,0,1,0,0,0,1,49645-49357-23574-36788,99
2744,3743,773,100085,2721787,2722383,0,1,0,0,0,1,55757-55257-4236,1000
2745,5369,2702,99920,2722226,2723018,0,1,0,0,0,1,53382-60559-51664-22805,1100
2746,1577,1278,100500,2723394,2723794,0,1,0,0,0,1,11468-7904,0
2747,3845,3090,99777,2724054,2724650,0,1,0,0,0,1,34355-11969-26760,2
2748,1919,4116,101385,2724128,2724526,0,1,0,0,0,1,14662-49794,101
2749,120,885,101304,2725798,2726399,0,1,0,0,0,1,295-864-57060,6050
2750,4518,4852,99270,2727057,2727656,0,1,0,0,0,1,53669-31233-50110,1001
2751,661,4020,99813,2727227,2727825,0,1,0,0,0,1,3377-18883-43624,2
2752,3857,5104,101067,2728731,2729527,0,1,0,0,0,1,34459-46208-59537-50400,2001
2753,1795,3005,98925,2729843,2730439,0,1,0,0,0,1,13592-13417-25994,1001
2754,1666,188,101336,2731023,2731619,0,1,0,0,0,1,12170-52697-47068,1
2755,5019,5231,98215,2732470,2733263,0,1,0,0,0,1,49614-49357-23574-51510,0
2756,4623,1048,98130,2734614,2735212,0,1,0,0,0,1,46674-55167-6317,1
2757,5851,3170,100011,2735332,2736128,0,1,0,0,0,1,58301-41296-14075-27611,2000
2758,3470,5611,100151,2738675,2739276,0,1,0,0,0,1,59166-59019-55356,2000
2759,1751,441,100117,2739541,2740139,0,1,0,0,0,1,12733-260-2152,2000
2760,3693,3336,101707,2739639,2740435,0,1,0,0,0,1,32495-50016-52752-28877,1102
2761,2998,4613,100927,2739824,2740421,0,1,0,0,0,1,25953-44169-45646,32228
2762,1872,3728,101097,2741643,2742438,0,1,0,0,0,1,14249-24781-31104-32859,1010
2763,3420,434,100553,2741795,2742194,0,1,0,0,0,1,47773-2112,1000
2764,1541,5300,101565,2744543,2745137,0,1,0,0,0,1,11197-49090-53461,2000
2765,761,4072,97635,2746405,2747002,0,1,0,0,0,1,4183-37886-37473,2000
2766,4141,5390,98739,2746729,2747527,0,1,0,0,0,1,38391-1951-55586-53481,2218
2767,4271,5986,100254,2746763,2747360,0,1,0,0,0,1,39961-1422-60592,2
2768,3872,3365,101365,2746813,2747404,0,1,0,0,0,1,34673-23575-29020,0
2769,4779,186,100669,2746819,2747418,0,1,0,0,0,1,47847-53002-20137,1219
2770,4576,2879,99658,2748656,2749449,0,1,0,0,0,1,45004-28089-47726-40990,1000
2771,552,200,98891,2749230,2749629,0,1,0,0,0,1,2707-626,1000
2772,1423,1678,102150,2749305,2749903,0,1,0,0,0,1,9087-11519-12254,1
2773,332,5730,99603,2750493,2751093,0,1,0,0,0,1,49827-49732-56852,1040
2774,5539,853,101895,2754728,2755324,0,1,0,0,0,1,55939-55046-4764,1000
2775,328,3327,100694,2754923,2755716,0,1,0,0,0,1,1126-4997-23575-28830,1000
2776,32,658,100425,2757256,2757852,0,1,0,0,0,1,69-1118-3352,1
2777,5575,839,98288,2758485,2758878,0,1,0,0,0,1,55925-4822,1000
2778,5607,2778,101372,2759234,2759833,0,1,0,0,0,1,55338-50116-25087,1102
2779,1078,847,101205,2759651,2760052,0,1,0,0,0,1,16281-19292,1000
2780,525,5252,100949,2762111,2762907,0,1,0,0,0,1,2571-48899-48201-51717,1005
2781,3101,1253,100894,2762978,2763572,0,1,0,0,0,1,30023-5045-7752,0
2782,472,976,101632,2763157,2763753,0,1,0,0,0,1,2314-3893-5557,1
2783,801,4420,99388,2767736,2768332,0,1,0,0,0,1,4419-3935-60749,1
2784,2783,2266,98818,2767923,2768519,0,1,0,0,0,1,23783-1216-18523,2
2785,278,4454,100229,2768060,2768462,0,1,0,0,0,1,52221-43736,1000
2786,950,2677,100954,2768197,2768993,0,1,0,0,0,1,6403-4570-22519-22540,2
2787,5341,2554,98356,2769029,2769828,0,1,0,0,0,1,52919-26642-16766-21280,1005
2788,4494,4022,100251,2771252,2771849,0,1,0,0,0,1,47103-52758-37100,101
2789,3360,1179,100023,2771336,2771935,0,1,0,0,0,1,39764-22908-13981,1002
2790,526,3466,100633,2772585,2773185,0,1,0,0,0,1,6071-52736-41841,1
2791,5205,3960,100028,2773335,2773931,0,1,0,0,0,1,51239-43784-35962,2000
2792,1696,4732,101071,2773443,2774039,0,1,0,0,0,1,12344-21237-47302,2
2793,3892,4318,100051,2774077,2774473,0,1,0,0,0,1,34943-41789,1000
2794,4256,5152,99169,2774469,2775068,0,1,0,0,0,1,39803-50022-50948,1000
2795,5548,2007,99221,2775464,2776255,0,1,0,0,0,1,54777-46344-44357-15544,1045
2796,4824,4502,99854,2776194,2776988,0,1,0,0,0,1,48341-51630-51555-43821,1011
2797,5601,2735,99693,2776534,2777128,0,1,0,0,0,1,55176-29221-23296,1001
2798,5280,3834,99882,2777205,2777800,0,1,0,0,0,1,52245-14697-34313,2
2799,2399,2053,99552,2778341,2778742,0,1,0,0,0,1,26862-16015,0
2800,3492,2354,98328,2778588,2779184,0,1,0,0,0,1,30342-21215-19339,2
2801,5733,2575,101652,2781305,2781899,0,1,0,0,0,1,56859-44168-21702,23907
2802,4367,1221,100494,2781571,2782368,0,1,0,0,0,1,41568-39804-23075-7586,1100
2803,1120,1582,99702,2782175,2782773,0,1,0,0,0,1,7030-13455-11504,1001
2804,5924,4027,98863,2782297,2782896,0,1,0,0,0,1,59611-29284-36965,1025
2805,2289,642,100606,2783003,2783601,0,1,0,0,0,1,38837-6030-3420,1
2806,1543,5071,99567,2783061,2783659,0,1,0,0,0,1,11268-10523-50113,1
2807,3694,620,97305,2783676,2784470,0,1,0,0,0,1,32497-45224-25259-3101,1000
2808,1380,2177,102591,2783968,2784565,0,1,0,0,0,1,14259-4450-17527,1
2809,3749,5648,100704,2784040,2784630,0,1,0,0,0,1,33046-50181-55974,1101
2810,3404,3789,100421,2784519,2785114,0,1,0,0,0,1,30455-9771-33700,2
2811,3249,2473,100993,2785332,2785932,0,1,0,0,0,1,28523-10142-20559,2
2812,2712,5133,99265,2786154,2786950,0,1,0,0,0,1,23858-48359-47473-50616,1100
2813,2356,570,98700,2786288,2786883,0,1,0,0,0,1,19361-1390-2901,2
2814,2483,4886,100079,2786460,2787058,0,1,0,0,0,1,20505-21212-49203,2
2815,3975,2736,100468,2788822,2789416,0,1,0,0,0,1,36176-47728-23299,1000
2816,4155,5036,99427,2790855,2791646,0,1,0,0,0,1,38531-4377-52994-49652,718
2817,2469,3413,99648,2792164,2792955,0,1,0,0,0,1,20406-5703-6392-29379,2
2818,403,791,101964,2793882,2794283,0,1,0,0,0,1,15290-5125,101
2819,5059,3690,100605,2795895,2796692,0,1,0,0,0,1,49927-48358-50017-32477,1000
2820,2967,200,101005,2797092,2797487,0,1,0,0,0,1,26519-626,1000
2821,1501,4746,99492,2797810,2798208,0,1,0,0,0,1,45093-47420,1000
2822,2976,812,101665,2798338,2799134,0,1,0,0,0,1,25817-32108-27078-4495,42
2823,2449,1389,99126,2800474,2801072,0,1,0,0,0,1,47269-52729-11270,1000
2824,1181,2458,99890,2800694,2801295,0,1,0,0,0,1,7332-6393-20217,1039
2825,87,55,101904,2801208,2801801,0,1,0,0,0,1,56160-331-120,1000
2826,1900,2250,99696,2801632,2802225,0,1,0,0,0,1,14672-3856-18328,1
2827,5912,2149,101129,2803130,2803726,0,1,0,0,0,1,59425-37841-17314,1010
2828,192,4499,99826,2805356,2805755,0,1,0,0,0,1,19271-47020,0
2829,3668,3216,100125,2805371,2805972,0,1,0,0,0,1,32333-15056-28465,219
2830,3926,2617,98668,2806412,2807007,0,1,0,0,0,1,35475-27158-22242,1000
2831,2334,268,99387,2807785,2808378,0,1,0,0,0,1,19182-2158-869,2
2832,2746,563,100742,2809972,2810775,0,1,0,0,0,1,23377-22518-4571-2754,2
2833,3388,628,101323,2811288,2811887,0,1,0,0,0,1,29073-23574-42206,101
2834,1261,2305,100580,2811668,2812264,0,1,0,0,0,1,15310-3730-18888,1001
2835,2893,2403,98861,2813414,2814010,0,1,0,0,0,1,24822-1713-19729,1169
2836,3024,1653,101764,2814088,2814684,0,1,0,0,0,1,26285-2134-52898,1219
2837,2900,5097,100309,2818143,2818143,0,0,0,0,0,1,-1,
2838,2945,2397,99461,2820305,2820902,0,1,0,0,0,1,25460-9486-19655,2
2839,2450,3465,98906,2821826,2822422,0,1,0,0,0,1,45313-10824-30037,1
2840,1616,4558,99900,2821871,2822671,0,1,0,0,0,1,11841-46208-59537-44730,2001
2841,268,5958,99236,2822216,2822812,0,1,0,0,0,1,868-52095-60118,1001
2842,4781,4871,99222,2822893,2823689,0,1,0,0,0,1,47851-46623-23574-49021,0
2843,4838,5289,99100,2824211,2824811,0,1,0,0,0,1,48433-42661-52289,2000
2844,3228,2595,100128,2824213,2825013,0,1,0,0,0,1,28684-23842-52704-22177,191
2845,3657,1470,100734,2824804,2825400,0,1,0,0,0,1,37304-6493-9494,1
2846,728,2839,100306,2825333,2825730,0,1,0,0,0,1,7925-45260,1000
2847,649,3890,101728,2828906,2829302,0,1,0,0,0,1,3328-44141,10508
2848,1071,225,99765,2831726,2832325,0,1,0,0,0,1,6796-28735-712,1001
2849,1886,1565,100990,2831837,2832435,0,1,0,0,0,1,14569-9558-11378,1
2850,5186,3775,99742,2832021,2832819,0,1,0,0,0,1,51125-46623-23574-41028,0
2851,570,4935,100900,2832412,2833208,0,1,0,0,0,1,3417-3502-58441-49444,93
2852,3583,5870,99738,2832716,2833516,0,1,0,0,0,1,31262-17134-40369-58665,2110
2853,2673,732,100025,2833148,2833750,0,1,0,0,0,1,22526-42368-4008,1100
2854,3515,5995,100819,2833793,2834587,0,1,0,0,0,1,30561-23574-54938-60809,1000
2855,290,2183,101977,2834836,2835433,0,1,0,0,0,1,12198-5702-17603,1
2856,5412,1258,99781,2835316,2836115,0,1,0,0,0,1,53547-55593-8602-8177,1218
2857,5431,846,100089,2840131,2840935,0,1,0,0,0,1,53703-59012-58891-8173,1000
2858,4377,4743,100199,2840457,2841058,0,1,0,0,0,1,41655-44998-47414,2000
2859,2076,5706,100179,2841638,2842236,0,1,0,0,0,1,27525-42661-56700,2000
2860,343,4713,100861,2842744,2843143,0,1,0,0,0,1,5158-46951,1
2861,5284,4994,100465,2843626,2844424,0,1,0,0,0,1,52261-46623-49356-49565,1000
2862,1891,1569,100946,2844538,2845133,0,1,0,0,0,1,24732-21266-11391,1011
2863,771,186,98594,2847283,2847879,0,1,0,0,0,1,4226-1321-5264,2
2864,5375,1405,98664,2847459,2848055,0,1,0,0,0,1,53400-55587-56595,1218
2865,113,5440,100019,2849922,2850517,0,1,0,0,0,1,279-52728-58436,1100
2866,923,2114,99840,2851338,2851931,0,1,0,0,0,1,5221-5690-16561,1
2867,110,4394,100929,2852971,2853563,0,1,0,0,0,1,811-52755-44099,1000
2868,1203,3696,100675,2854136,2854735,0,1,0,0,0,1,45080-50017-32504,0
2869,2685,1319,99412,2854795,2855387,0,1,0,0,0,1,22560-42368-41068,1000
2870,4696,1940,100537,2855398,2855797,0,1,0,0,0,1,47169-31104,0
2871,1787,4757,100972,2855545,2856340,0,1,0,0,0,1,13661-52725-45228-47534,1102
2872,3932,4125,100175,2855865,2856462,0,1,0,0,0,1,35528-8028-38053,2
2873,3655,1890,99004,2859112,2859710,0,1,0,0,0,1,32303-23476-14368,1000
2874,1640,3768,99322,2859719,2860118,0,1,0,0,0,1,45823-35330,1000
2875,1756,5456,99397,2861048,2861844,0,1,0,0,0,1,12796-15635-58441-53870,1093
2876,4325,1822,98917,2861148,2861747,0,1,0,0,0,1,41228-31987-13821,3
2877,5952,5540,100156,2861666,2862467,0,1,0,0,0,1,60105-46400-59537-54614,2001
2878,2184,375,100691,2861963,2862564,0,1,0,0,0,1,17614-1315-1592,2
2879,554,4165,99763,2862021,2862616,0,1,0,0,0,1,41524-33937-38660,1100
2880,5041,4041,101195,2863033,2863634,0,1,0,0,0,1,50026-6877-37580,102
2881,2395,1328,102014,2863546,2864143,0,1,0,0,0,1,19650-7610-8396,1
2882,4638,1804,101403,2864507,2865105,0,1,0,0,0,1,45857-23694-40941,1101
2883,1633,2740,100548,2864737,2865533,0,1,0,0,0,1,11953-4570-22519-23362,2
2884,2990,1500,99545,2866353,2867145,0,1,0,0,0,1,25875-32108-15634-10751,93
2885,3538,2465,98469,2867720,2868315,0,1,0,0,0,1,33339-33788-42591,1
2886,2438,1282,100717,2868463,2868863,0,1,0,0,0,1,20010-7919,0
2887,4934,4841,99828,2869406,2870007,0,1,0,0,0,1,49443-49357-48444,1000
2888,3857,2271,100758,2869521,2869919,0,1,0,0,0,1,34459-18546,1000
2889,5251,4771,99268,2869834,2870632,0,1,0,0,0,1,51715-55156-58507-47794,2001
2890,5135,4876,100458,2873447,2874241,0,1,0,0,0,1,50654-24505-41816-49097,11253
2891,316,5884,98294,2876297,2876892,0,1,0,0,0,1,1043-6815-58988,1020
2892,246,5332,99407,2876896,2876896,0,0,0,0,0,1,-1,
2893,4469,605,100617,2877212,2877804,0,1,0,0,0,1,43204-52705-33978,1
2894,187,2832,100396,2877361,2877955,0,1,0,0,0,1,4468-10299-24221,2
2895,2636,764,100261,2878417,2879210,0,1,0,0,0,1,22239-23429-56362-4198,1220
2896,4813,4647,98338,2878826,2879627,0,1,0,0,0,1,48194-36144-48359-45937,1020
2897,1100,1408,99700,2879223,2880016,0,1,0,0,0,1,6931-8009-1119-8927,1
2898,3314,5165,99106,2879520,2880116,0,1,0,0,0,1,28783-46622-50994,2000
2899,2603,5697,98841,2882301,2882897,0,1,0,0,0,1,21907-10524-56627,1001
2900,5799,919,98399,2882706,2882706,0,0,0,0,0,1,-1,
2901,4926,2697,100338,2882981,2883776,0,1,0,0,0,1,49427-52995-1946-22707,1219
2902,2616,780,101631,2884300,2885098,0,1,0,0,0,1,22027-22518-4571-5050,2
2903,415,4119,100963,2884631,2885429,0,1,0,0,0,1,1996-33597-33588-49874,1001
2904,1501,3334,101481,2885510,2885706,0,1,0,0,0,1,28972,0
2905,3200,2220,99975,2888535,2889132,0,1,0,0,0,1,41952-21215-17913,2
2906,1884,2170,100384,2888775,2889371,0,1,0,0,0,1,18326-9071-17402,1002
2907,4437,633,100319,2889369,2889968,0,1,0,0,0,1,43312-11517-3216,1
2908,3968,3186,99891,2890677,2891273,0,1,0,0,0,1,58514-52348-27736,1907
2909,5107,312,100408,2890951,2891744,0,1,0,0,0,1,50407-51630-51555-1029,1007
2910,5181,2237,98489,2891832,2892626,0,1,0,0,0,1,51101-44168-18028-18188,1019
2911,3369,5862,100097,2892217,2893015,0,1,0,0,0,1,29029-23574-38136-58505,1101
2912,5437,5486,99830,2892429,2893229,0,1,0,0,0,1,53721-46400-59537-54090,2001
2913,4493,2647,100207,2892713,2893112,0,1,0,0,0,1,57609-22332,100
2914,4902,4848,98468,2892761,2893960,0,1,0,0,0,1,49367-23574-48359-51626-52151-51534,3000
2915,5732,4811,100200,2896039,2896835,0,1,0,0,0,1,56857-49733-49782-49152,1220
2916,1192,2570,98582,2897394,2897986,0,1,0,0,0,1,7376-1241-21501,2
2917,3763,4627,99995,2897528,2898126,0,1,0,0,0,1,33647-44998-45742,2000
2918,1833,4723,99778,2898052,2898448,0,1,0,0,0,1,38857-53638,897
2919,1988,1684,100882,2898427,2899021,0,1,0,0,0,1,15341-31232-12292,1001
2920,1454,4965,100342,2899181,2899986,0,1,0,0,0,1,9332-27079-58441-49506,92
2921,4768,1741,99254,2903377,2903969,0,1,0,0,0,1,47751-10621-12658,1001
2922,3933,173,99061,2903377,2903778,0,1,0,0,0,1,35553-538,1000
2923,647,762,100184,2905202,2905994,0,1,0,0,0,1,3297-728-6485-4186,1001
2924,5209,194,100119,2906708,2907503,0,1,0,0,0,1,51258-57583-55090-31440,1004
2925,3406,3655,100450,2907352,2907950,0,1,0,0,0,1,29271-10723-32202,1001
2926,2243,4748,99196,2907417,2908215,0,1,0,0,0,1,18247-50060-55157-47432,1002
2927,1865,2379,100411,2908591,2909188,0,1,0,0,0,1,14161-3911-19532,1
2928,3237,2427,100670,2908719,2909114,0,1,0,0,0,1,28153-20630,1
2929,2495,4225,101704,2908755,2909152,0,1,0,0,0,1,23669-52654,101
2930,2245,3310,100066,2908777,2909175,0,1,0,0,0,1,32933-28774,0
2931,687,1824,100497,2910296,2910890,0,1,0,0,0,1,3567-52728-48484,1100
2932,1927,2197,99165,2911060,2911660,0,1,0,0,0,1,14711-14694-33191,2
2933,4037,4947,99947,2913320,2914112,0,1,0,0,0,1,37845-27079-58441-49470,92
2934,5663,634,100656,2913519,2913918,0,1,0,0,0,1,57041-3258,1000
2935,3000,4276,99700,2913653,2914252,0,1,0,0,0,1,58380-55316-40011,19
